"book_id"	"title"	"author"	"description"	"genres"	"first_publish_year"	"editions"	"num_pages"	"cover_m"	"cover_l"	"average_rating"	"rating_count"	"id_goodreads"	"id_amazon"
"OL17352669W"	"A Court of Thorns and Roses"	"Sarah J. Maas"	"When nineteen-year-old huntress Feyre kills a wolf in the woods, a terrifying creature arrives to demand retribution. Dragged to a treacherous magical land she knows about only from legends, Feyre discovers that her captor is not truly a beast, but one of the lethal, immortal faeries who once ruled her world.  At least, he's not a beast all the time.  As she adapts to her new home, her feelings for the faerie, Tamlin, transform from icy hostility into a fiery passion that burns through every lie she's been told about the beautiful, dangerous world of the Fae. But something is not right in the faerie lands. An ancient, wicked shadow is growing, and Feyre must find a way to stop it, or doom Tamlin-and his world-forever."	"['series:A_Court_of_Thorns_and_Roses', 'Älvor', 'Courts ect.', 'collectionID:EanesChallenge', 'fiction', 'Man-woman relationships', \"\"Children's audiobooks\"\", 'Faerie', 'Magic', 'nyt:young-adult=2015-05-24', 'Fiction', 'Love', 'collectionID:ConroeChallenge', 'Fantasy', 'Love stories', 'Juvenile fiction', 'nyt:young-adult-paperback=2016-05-22', 'Young adult works', 'Fairies', 'Magi', \"\"Children's fiction\"\", 'Kärlek', 'collectionID:AlpineChallenge', 'Romance', 'New York Times bestseller', 'Blessing and cursing', 'Young adult fiction', 'Fantasy fiction', 'Juvenile works', 'Teen fiction']"	"2015"	26	448	"https://covers.openlibrary.org/b/id/8738585-M.jpg"	"https://covers.openlibrary.org/b/id/8738585-L.jpg"	3.99	87	"30655468"	"B01ACFIWT8"
"OL60149W"	"Howl's Moving Castle (Howl's Moving Castle #1)"	"Diana Wynne Jones"	"As the oldest daughter, willful, outspoken Sophie knew that her life could lead to nothing but mistakes. When her father dies, her stepmother sends her two sisters out to make their fortunes while Sophie continues to work in the family hattery. As she whispers her thoughts to the hats she trims, the shop begins to grow in popularity, until she offends the Wicked Witch of the Waste. The witch casts a spell turning Sophie into an old woman. Sophie leaves the shop and happens upon the castle of the Wizard Howl. He has a reputation for finding young women and eating their hearts but that doesn't stop Sophie from moving in and turning the lives of the whole castle, including Howl's apprentice and his fire demon, upside down in a battle against the wicked witch and for Sophie's future."	"['Fantasy', 'Howl', 'Witches', 'Castles', 'Young adults', 'Wizards', 'deamons', 'the magician (fictitious character)', 'Blessing and cursing', 'Fiction', 'Sisters', 'Juvenile fiction', 'Fantasy fiction', \"\"Children's fiction\"\", 'fiction', 'magic']"	"1986"	31	304	"https://covers.openlibrary.org/b/id/8783945-M.jpg"	"https://covers.openlibrary.org/b/id/8783945-L.jpg"	4.45	86	"47565"	NA
"OL60141W"	"Castle in the Air (Howl's Moving Castle #2)"	"Diana Wynne Jones"	"Having long indulged himself in daydreams more exciting than his mundane life as a carpet merchant, Abdullah unexpectedly purchases a magic carpet and his life changes dramatically as his daydreams come true and dangerous adventures become daily fare."	"['Fantasy', 'Magic', 'Juvenile fiction', 'Fiction', 'love', 'humour', 'Kidnapping', 'Fantasy fiction', 'adventure', \"\"Children's fiction\"\", 'fiction']"	"1990"	23	293	"https://covers.openlibrary.org/b/id/8783953-M.jpg"	"https://covers.openlibrary.org/b/id/8783953-L.jpg"	3.56	18	"1134643"	NA
"OL17367560W"	"Heir of Fire"	"Sarah J. Maas"	"Celaena has survived deadly contests and shattering heartbreak-but at an unspeakable cost. Now, she must travel to a new land to confront her darkest truth…a truth about her heritage that could change her life-and her future-forever. Meanwhile, brutal and monstrous forces are gathering on the horizon, intent on enslaving her world. Will Celaena find the strength to not only fight her inner demons, but to take on the evil that is about to be unleashed?"	"['Court', 'YA', 'rulers', 'Identity', 'fiction', 'Magic', 'Fiction', 'Criminals', 'Kings', 'queens', '[series:Throne_of_Glass]', 'Fantasy', \"\"Children's fiction\"\", 'Assassins', 'Romance', 'etc.', 'High Fantasy', 'Young adult fiction', 'Identity (Psychology)', 'Fantasy fiction']"	"2014"	23	592	"https://covers.openlibrary.org/b/id/9318480-M.jpg"	"https://covers.openlibrary.org/b/id/9318480-L.jpg"	4.15	27	"50326308"	"B00JGAD0N4"
"OL16282945W"	"Cinder"	"Marissa Meyer"	"Humans and androids crowd the raucous streets of New Beijing. A deadly plague ravages the population. From space, a ruthless lunar people watch, waiting to make their move. No one knows that Earth's fate hinges on one girl. . . . Cinder, a gifted mechanic, is a cyborg. She's a second-class citizen with a mysterious past, reviled by her stepmother and blamed for her stepsister's illness. But when her life becomes intertwined with the handsome Prince Kai's, she suddenly finds herself at the center of an intergalactic struggle, and a forbidden attraction. Caught between duty and freedom, loyalty and betrayal, but mostly a forbidden love, she must uncover secrets about her past in order to protect her world's future."	"['Overpopulation', 'Reading Level-Grade 11', 'Social classes', 'Sunshine State Reader 2013-2014', 'General', 'Honorariums', 'Kings and rulers', 'JUVENILE FICTION / Fairy Tales & Folklore / General', 'JUVENILE FICTION', 'Cyborgs', 'Cybernetics', 'Reading Level-Grade 8', 'Reading Level-Grade 12', 'Large type books', 'fiction', 'Reading Level-Grade 7', 'Science Fiction', 'Fiction', 'Reading Level-Grade 10', 'Juvenile works', 'Juvenile fiction', 'Young adult works', 'JUVENILE FICTION / Science Fiction', \"\"Children's fiction\"\", 'Wealth', 'New York Times bestseller', 'Stepfamilies', 'Science fiction', 'Plague', 'Young adult fiction', 'nyt:chapter_books=2011-12-31', 'Fort Worth Library', 'Extraterrestrial beings', 'Reading Level-Grade 9', 'Fairy Tales & Folklore']"	"2011"	22	424	"https://covers.openlibrary.org/b/id/6998634-M.jpg"	"https://covers.openlibrary.org/b/id/6998634-L.jpg"	4.12	40	"12066190"	"0606286330"
"OL8488892W"	"Vampire Academy"	"Richelle Mead"	"St. Vladimir's Academy isn't just any boarding school-it's a hidden place where vampires are educated in the ways of magic and half-human teens train to protect them. Rose Hathaway is a Dhampir, a bodyguard for her best friend Lissa, a Moroi Vampire Princess. They've been on the run, but now they're being dragged back to St. Vladimir's-the very place where they're most in danger...Rose and Lissa become enmeshed in forbidden romance, the Academy's ruthless social scene, and unspeakable nighttime rituals. But they must be careful lest the Strigoi-the world's fiercest and most dangerous vampires-make Lissa one of them forever."	"['nyt:series_books=2009-12-27', 'YOUNG ADULT FICTION', 'High schools', 'Social classes', 'Large type books', 'rulers', 'fiction', 'High schools in fiction', 'Magic', 'Fiction', 'Occult fiction', 'Kings', 'queens', 'Magic in fiction', 'Vampires', 'Juvenile fiction', 'Paranormal', \"\"Children's fiction\"\", 'Schools in fiction', 'Romance', 'etc.', 'New York Times bestseller', 'Social classes in fiction', 'etc. in fiction', 'Schools', 'Occult & Supernatural', 'School stories', 'Vampires in fiction', 'Teen fiction']"	"2007"	6	332	"https://covers.openlibrary.org/b/id/10136600-M.jpg"	"https://covers.openlibrary.org/b/id/10136600-L.jpg"	4.12	24	"345627"	NA
"OL82563W"	"Harry Potter and the Philosopher's Stone"	"J. K. Rowling"	"Harry Potter #1  When mysterious letters start arriving on his doorstep, Harry Potter has never heard of Hogwarts School of Witchcraft and Wizardry.  They are swiftly confiscated by his aunt and uncle.  Then, on Harry’s eleventh birthday, a strange man bursts in with some important news: Harry Potter is a wizard and has been awarded a place to study at Hogwarts.  And so the first of the Harry Potter adventures is set to begin. ([source][1])     [1]: https://www.jkrowling.com/book/harry-potter-philosophers-stone/"	"['Children - fiction & literature', 'Translations into Marathi', 'Large type books', 'NOVELAS FANTÁSTICAS', 'Ron Weasley (Fictitious character)', 'Witchcraft', 'Junge', 'Reading Level-Grade 10', 'fantasy', 'Poudlard', 'Social Themes', 'Magic in fiction', 'Witches', 'Hechicería', 'Vampires', 'Juvenile fiction', 'Novela juvenil', 'Places & cultures', 'école de sorcellerie (Organisation imaginaire)', 'Open Library Staff Picks', 'Ungeheuer', 'Adventure and adventurers', 'school stories', 'Alchemy', 'NOVELAS INGLESAS', 'England', 'Juvenile works', 'Chinese fiction', 'harry (fictitious character)', 'MAGIA', 'Potter', 'English Fantasy literature', 'nouvelles', 'etc. pour la jeunesse', 'School Life', 'Hogwarts School of Witchcraft and Wizardry (Imaginary organization)', 'Sorciers', 'Fiction - people', 'LITERATURA JUVENIL ESTADOUNIDENSE', 'Science fiction & fantasy', 'general', 'Challenges and Overcoming Obstacles', 'Ingleterra', 'Hogwarts School of Witchcraft and Wizardry (Imaginary place)', 'Harry Potter (Fictional character)', \"\"Children's fiction\"\", 'Wizards in fiction', 'Ficción juvenil', 'Schools in fiction', 'Magie', 'New York Times bestseller', 'Translations into Chinese', 'Fabeltiere', 'orphans', 'German language materials', 'Juvenile literature', \"\"Children's stories\"\", 'roman', 'Juvenile audience', 'Monsters', 'Écoles', 'Reading Level-Grade 11', 'Reading Level-Grade 12', 'fiction', 'Kinderbuch', 'Magic', 'Hogwarts school of witchcraft and wizardry (imaginary organization)', 'Fiction', 'English language', 'Hermione Granger (Fictitious character)', 'Latin language materials', 'Ghosts', 'Harry Potter (Fictitious character)', 'Fantasy', 'Cleverness', 'English fiction', 'Friendship', 'Children - harry potter', 'Lehrling', 'Wizards', 'Schools', 'NOVELAS JUVENILES INGLESAS', 'English literature', 'Teen fiction', 'Escuelas', 'Translations from English', 'Fantasy & Magic', 'Internats', 'fantasy fiction', 'Romans', 'England in fiction', 'Sorcières', 'Wizard', 'Action & Adventure', 'Magic and Supernatural', 'Witches in fiction', 'Translating into Welsh', 'Literary theory', 'Mystery', 'Modern history to 20th century: c 1700 to c 1900', 'MAGOS', 'Magier', 'Stein der Weisen', 'Reading Level-Grade 9']"	"1997"	328	303	"https://covers.openlibrary.org/b/id/10521270-M.jpg"	"https://covers.openlibrary.org/b/id/10521270-L.jpg"	4.26	717	"170507"	"9654487659"
"OL82536W"	"Harry Potter and the Prisoner of Azkaban"	"J. K. Rowling"	"For Harry Potter, it’s the start of another far-from-ordinary year at Hogwarts when the Knight Bus crashes through the darkness and comes to an abrupt halt in front of him.  It turns out that Sirius Black, mass-murderer and follower of Lord Voldemort, has escaped – and they say he is coming after Harry.  In his first Divination class, Professor Trelawney sees an omen of death in Harry’s tea leaves.  And perhaps most frightening of all are the Dementors patrolling the school grounds with their soul-sucking kiss – in search of fresh victims.  ([source][1])     [1]: https://www.jkrowling.com/book/harry-potter-prisoner-azkaban/"	"['Spanish: Grades 4-7', 'Translations into Marathi', 'French language materials', \"\"Children's books\"\", 'Large type books', 'Good and evil', 'Ron Weasley (Fictitious character)', 'Junge', 'Reading Level-Grade 10', 'Tong hua', 'fantasy', 'Social Themes', 'Witches', 'Juvenile fiction', 'Novela juvenil', 'Magia', 'Open Library Staff Picks', 'nyt:series_books=2006-09-16', 'Adventure and adventurers', 'Freundschaft', 'England', 'Juvenile works', 'Chinese fiction', 'harry (fictitious character)', 'Potter', 'Harry (Caracter ficticio)', 'English Fantasy literature', 'nouvelles', 'Verrat', 'etc. pour la jeunesse', 'Family', 'Hogwarts School of Witchcraft and Wizardry (Imaginary organization)', 'Películas cinematográficas juveniles', 'Hechiceros', 'Chinese language materials', 'Jugendgruppe', 'Harry (Personnage fictif)', 'Whitbread Book Award winner', 'general', 'Hogwarts School of Witchcraft and Wizardry (Imaginary place)', 'Harry Potter (Fictional character)', \"\"Children's fiction\"\", 'Ficción juvenil', 'Harry (Fictitious character)', 'Magie', 'New York Times bestseller', 'Fabeltiere', 'orphans', 'Juvenile literature', 'Juvenile audience', 'Reading Level-Grade 11', 'Deutschland', 'Orphans & Foster Homes', 'Reading materials', 'Reading Level-Grade 12', 'Literatura juvenil', 'fiction', '& Magic', 'Magic', 'Juvenile films', 'Lüge', 'Spanish language', 'Hogwarts school of witchcraft and wizardry (imaginary organization)', 'Science Fiction', 'Fiction', 'Children stories', 'Hermione Granger (Fictitious character)', 'Harry Potter (Fictitious character)', 'Fantasy', 'Friendship', 'Magos', 'Wizards', 'Schools', 'Locus Award winner', 'Fantasy fiction', \"\"Children's Books/Ages 9-12 Fiction\"\", 'English literature', 'Escuelas', 'Translations from English', 'Fantasy & Magic', 'literature', 'Boarding schools', 'General', 'Romans', 'Hogwarts School of Witchcraft and Wizardry (Lugar imaginario)', 'Deutschland Grenzschutzkommando Mitte Schule', 'juvenile fantasy fiction', 'Rache', 'Magiciens', 'Schulferien', 'Harry (Personaje literario)', 'Adventure', 'Bram Stoker Award winner', 'foster homes', 'School stories', 'Reading Level-Grade 9']"	"1999"	257	416	"https://covers.openlibrary.org/b/id/10580435-M.jpg"	"https://covers.openlibrary.org/b/id/10580435-L.jpg"	4.3	503	"8723737"	"B000FS4ZVM"
"OL14981609W"	"Harry Potter (series) 1-7"	"J. K. Rowling"	"The Harry Potter books throw you into an amazing fantasy world of witches and wizards, spells, magical creatures, He-Who-Must-Not-Be-Named, and a school of witchcraft and wizardry called Hogwarts. In this school Harry Potter takes many magical classes, plays Quidditch (the sport where you are on a broomstick scoring goals through hoops, and trying to find the magical snitch.), and defeats Voldemort. When Voldemort comes back at him again and again, Harry realizes that Voldemort is invincible, and there is only one way to kill him. With his lessons with Professor Dumbledore, he discovers Voldemort's past, who he was before he killed all those people, why he killed all those people (including Harry Potter's parents), and how he is still alive, but is almost a creature, with snake eyes, and slits for nostrils. This best-selling series is astonishing and breathtaking and will change your life forever, just by reading it."	"['Magic', 'Nyt:series_books=2006-09-16', 'England', 'Juvenile fiction', 'Potter', 'Wizards', 'New York Times bestseller', 'Schools', 'Fiction', 'Hogwarts school of witchcraft and wizardry (imaginary organization)', 'New york times bestseller', 'Fantasy fiction', 'nyt:series_books=2006-09-16', \"\"Children's fiction\"\", 'fiction', 'harry (fictitious character)']"	"1999"	16	3442	"https://covers.openlibrary.org/b/id/8457523-M.jpg"	"https://covers.openlibrary.org/b/id/8457523-L.jpg"	4.7	33	"2941342"	"1408812525"
"OL29260W"	"Trickster's Choice (Daughter of the Lioness #1)"	"Tamora Pierce"	"Tamora Pierce brings readers another Tortall adventure! Alianne is the teenage daughter of the famed Alanna, the first lady knight in Tortall. Young Aly follows in the quieter footsteps of her father, however, delighting in the art of spying. When she is captured and sold as a slave to an exiled royal family in the faraway Copper Islands, it is this skill that makes a difference in a world filled with political intrigue, murderous conspiracy, and warring gods. This is the first of two books featuring Alianne.From the Hardcover edition."	"['Daughter of the Lioness', 'Large type books', 'Reading Level-Grade 8', 'Good and evil', 'Reading Level-Grade 7', 'Fiction', 'fantasy', 'Alanna (Fictitious character : Pierce)', 'Fantasy', 'New York Times reviewed', 'Juvenile fiction', 'general', 'Spy stories', \"\"Children's fiction\"\", 'Reading Level-Grade 6', 'Conspiracy', 'Tortall', 'Fantasy fiction', 'science fiction', 'Courts and courtiers', 'Juvenile Fiction']"	"2003"	9	448	"https://covers.openlibrary.org/b/id/9256283-M.jpg"	"https://covers.openlibrary.org/b/id/9256283-L.jpg"	4.5	12	"1191027"	NA
"OL17449W"	"King Solomon's Mines"	"H. Rider Haggard"	"Promoted as “the most amazing book ever written,” King Solomon’s Mines enjoyed lavish success. As far as adventure stories go, this classic tale of English travelers who discover a lost African kingdom rivals Treasure Island."	"['Roman anglais', 'Romans', 'Hunting guides', 'Large type books', 'British and irish fiction (fictional works by one author)', 'South africa', 'Buried treasure', 'nouvelles', 'fiction', 'Personas desaparecidas', 'Allan (Personnages fictifs)', 'Lost World', 'Fiction', 'English language', 'action & adventure', 'allan (fictitious character)', 'Adventure stories', 'Diamond mines and mining', 'Translations into Portuguese', 'English Adventure stories', 'Treasure troves', 'Guías de caza', 'Adventure fiction', 'Literature', 'Quatermain', \"\"Children's fiction\"\", 'Missing persons', 'Allan (Personaje literario)', 'Allan Quatermain (Fictitious character)', 'Africa', 'Adventure and adventurers', 'Text-books for foreigners', 'Young adult fiction', 'Tesoros ocultos', 'Classic Literature', 'Ficción']"	"1885"	110	256	"https://covers.openlibrary.org/b/id/6861197-M.jpg"	"https://covers.openlibrary.org/b/id/6861197-L.jpg"	4.11	19	"52750889"	NA
"OL17732W"	"Bible"	"Bible"	"A Christian Bible is a set of books divided into the Old and New Testament that a Christian denomination has, at some point in their past or present, regarded as divinely inspired scripture."	"['Twelve-step programs -- Religious aspects -- Christianity -- Meditations', 'o. t. apocrypha', 'multiple translations', 'Prophecy', 'Apocryphal books (Old Testament)', 'Paraphrases anglaises', 'collectionID:KellerChallenge', 'Glossaries', 'Introductions', 'Catholic youth', 'Juvenile', 'Characters', 'commentaries', 'Apologetics', 'Environmentalism', 'Almanachs spirituels', 'Large type books', 'Mothers', 'Sources', 'new king james version', 'Authorized', 'Reference', 'Amplified', 'Latin (Medieval and modern)', 'Older Christians', 'interpretation', 'Spirituality', 'Education', 'History', 'Bijbel', 'Women -- Prayer-books and devotions -- English', 'Literal Translation', 'textbooks', 'Early works to 1800', 'Translations into English', 'Deuterocanonieke boeken', 'Biography', 'Christian leadership', 'Study and teaching', 'reading', 'Saint-Esprit', 'king james version', 'Prayer-books and devotions', 'Bibel', 'Étude et enseignement', 'Faith', 'New World', 'Enseignement biblique', 'Bibles - Living', 'Biblical Studies - General', 'Peshitta', 'Church year meditations', 'christianity', 'Oude Testament', 'Children', 'Church of Jesus Christ of Latter-day Saints', 'theology', 'Youth', 'Reader Development Collection', 'English Paraphrases', 'Doctrines', 'Pentecostalism', 'Church group work with men', 'new international version', 'Creation', \"\"Teenagers' use\"\", 'Moral and ethical aspects', 'Characters and characteristics', 'Students', 'Holy books', 'Bible - General', 'Blacks in the Bible', 'Environmental aspects', 'Apocrypha', 'Women Biblical scholars', 'Ouvrages pour la jeunesse', 'Religion', 'Evidences', 'vocabularies', 'meditations', 'Bible. -- Old Testament', 'Men', 'Women in the Bible', 'Holy Spirit', 'Teenage girls', 'Recovery', 'The Bible', 'Spiritual life', 'prayers and devotions', 'text', 'collectionID:EanesChallenge', 'RELIGION / Biblical Criticism & Interpretation / General', 'Devotional literature', 'God', 'Forecasts', 'Übersetzung', 'Prayer books and devotions', 'Devotional literature (selections: extracts', 'criticism', 'youth & teen', 'christian standard bible', 'collectionID:bannedbooks', 'use', 'Jeunesse catholique', 'Critique', 'Devotional calendars', 'english', 'Bible--Study and teaching--Catholic Church', 'Bible - Evidences', 'Literal Bible', 'Quotations', 'Bible - Study and teaching', 'Reference books', 'Commentaires', 'Bible -- Study and teaching', 'other english translations', 'Jerusalem', 'Girls', 'general', 'Religion - Bibles - General', 'Authority', 'Prayers and devotions', 'Catholic youth--Religious life', 'Bible - Stories - Old Testament', 'children', 'Couples', 'Shorthand', 'Theology', 'Missions', 'juvenile literature', \"\"Men's Bible\"\", 'etc.', 'English Concordances', 'Parents', 'Criticism', 'Antiquities', 'etc.)', 'English Harmonies', 'english standard version', 'Église catholique', 'Juvenile literature', 'New Testament', 'Geography', 'Women', 'Bible. O.T. Apocrypha', 'Indexes', 'Citations', 'new testament & portions', 'nueva version international', 'Old and new testament', 'Biblia', 'Kommentar', 'Bible -- Meditations', 'Catholic Truth Society (Great Britain)', 'Specimens', 'syllabi', 'Devotional use', 'Bible stories', 'Bible. -- New Testament', \"\"new international reader's version\"\", 'Evidence', 'English Bible stories', 'la biblia de las americas', 'Commentaries', 'n. t. epistles', 'Devotional exercises', 'Nieuwe Testament', 'Christian women', 'BIBLES / New Revised Standard Version / Study', 'Religious life', 'O.T.', 'Christian men', 'religion', 'Older people', 'Éditions de référence', 'Forecasting', 'Chronology', 'Jews', \"\"god's word\"\", 'History of Biblical events', 'study and teaching', 'Religion / Bible / General', 'worship and love', 'Families', 'In literature', 'Adolescents', 'Green movement', 'Parenting', 'study bible', 'Religion and theology', 'authority', 'Abridgements', 'Twelve-step programs', \"\"Children's use\"\", 'Paraphrases', 'Boys', 'Teenage boys', 'Bible', 'Lectionaries', 'religious life', 'Creationism', 'Holy Bible', 'Study skills', 'versions', 'Episcopalians', 'Literal Translations', 'Christianity', 'Religious aspects', 'Comentarios', 'Spiritual formation', 'chronology', 'Livres en gros caractères', 'Teenagers', 'Usage par les enfants', 'concordances', 'Biblical teaching', 'Christian life', 'Meditations', 'Manuscripts', 'outlines', 'Earthquakes', 'Psalters', 'Personal narratives', 'interprétation', 'Introduction', 'reference', 'Sacred books', 'prophecies', 'Doctrinal Theology', 'new revised standard version', 'Bible Study Guide', 'Vie chrétienne', 'Bible in literature', 'Bibles', 'devotional', 'Bible - Reference Editions', 'knowableness', 'African americans', 'Vie religieuse', 'Versiones', 'Conduct of life', 'English', 'Methodist Church', 'study', 'BÍBLIA (INTERPRETAÇÃO)']"	"1200"	3098	1471	"https://covers.openlibrary.org/b/id/12707846-M.jpg"	"https://covers.openlibrary.org/b/id/12707846-L.jpg"	3.89	53	"933622"	"B002RP1LWM"
"OL492642W"	"Percy Jackson e os Olimpianos"	"Rick Riordan"	"Neste quinto volume da série, os meios-sangues passaram o ano inteiro preparando-se para a batalha contra os titãs, e sabem que as chances de vitória são pequenas. O exército de Cronos está mais poderoso que nunca, e cada deus ou semideus que se une à causa confere mais força ao vingativo titã.  Enquanto os olimpianos tentam conter a fúria do monstro Tifão, Cronos avança em direção à cidade de Nova York, onde o Monte Olimpo está precariamente vigiado. E apenas Percy Jackson e seu exército de heróis podem deter o Senhor do Tempo.  Em O último olimpiano, o acirrado combate que pode acarretar o fim da civilização ocidental ganha as ruas de Manhattan, e Percy tem a terrível sensação de que sua luta, na verdade, é contra o próprio destino. Revelada a sinistra profecia acerca do décimo sexto aniversário do herói, ele enfim encontra seu verdadeiro caminho."	"['Monsters', 'Prophecy', 'Typhon (Greek mythology)', 'American', 'Large type books', 'Fate and fatalism', 'Mythical Animals', 'Animals', 'Mothers', 'Teenagers', 'fiction', 'Fathers and sons', 'Prophecies', 'Attention-deficit hyperactivity disorder', 'Young Adult Fiction', 'School Library Journal Best Book of the Year (2005)', 'Fiction', 'Percy Jackson (Fictitious character)', 'Camps', 'Titans (Mythology)', 'Fantasy', 'Greek Gods', 'New York Times reviewed', 'Juvenile fiction', 'Friendship', 'nyt:series_books=2007-07-21', \"\"Children's fiction\"\", 'Adventure and adventurers', 'Greek Mythology', 'Single mothers', 'New York Times bestseller', 'Teenage boys', 'Quests (Expeditions)', 'Fantasy fiction', 'Dyslexics', 'mythical', \"\"Children's stories\"\"]"	"2009"	43	381	"https://covers.openlibrary.org/b/id/6624107-M.jpg"	"https://covers.openlibrary.org/b/id/6624107-L.jpg"	4.46	100	"4556058"	"0606376992"
